MedIncome,MedHouseValue
"38187.00","137500.00"
"42566.00","139200.00"
"35990.00","262000.00"
"57121.00","222500.00"
"50875.00","224200.00"
"41484.00","230000.00"
"66324.00","347600.00"
"72845.00","301800.00"
"54286.00","273400.00"
"59582.00","288000.00"
"68645.00","318200.00"
"67919.00","295600.00"
"76709.00","319500.00"
"44728.00","205800.00"
"39929.00","225800.00"
"55501.00","274200.00"
"55702.00","342600.00"
"34133.00","290900.00"
"45962.00","304500.00"
"61092.00","306500.00"
"59449.00","276500.00"
"41366.00","158800.00"
"61181.00","284500.00"
"69261.00","284600.00"
"53430.00","231900.00"
"70907.00","350200.00"
"67990.00","292000.00"
"78195.00","390500.00"
"53428.00","279300.00"
"47250.00","289600.00"
"60910.00","290400.00"
"77313.00","316700.00"
"63749.00","278000.00"
"56825.00","264600.00"
"53737.00","252900.00"
"58195.00","286100.00"
"40345.00","229400.00"
"44148.00","239200.00"
"37479.00","213000.00"
"57117.00","247200.00"
"56765.00","265100.00"
"58541.00","281500.00"
"70173.00","382100.00"
"75699.00","333300.00"
"70151.00","350600.00"
"53674.00","339300.00"
"61572.00","344000.00"
"57395.00","289800.00"
"78453.00","343300.00"
"40229.00","363100.00"
"68939.00","383900.00"
"62984.00","269800.00"
"34679.00","219700.00"
"60494.00","240400.00"
"52655.00","243100.00"
"58252.00","264700.00"
"61624.00","279400.00"
"69790.00","330700.00"
"28061.00","180300.00"
"73982.00","369100.00"
"62473.00","281900.00"
"68039.00","332900.00"
"73731.00","390800.00"
"55105.00","232100.00"
"58880.00","447700.00"
"50410.00","397600.00"
"43550.00","429200.00"
"42289.00","442700.00"
"28352.00","408300.00"
"47245.00","273600.00"
"35848.00","186900.00"
"42165.00","234600.00"
"34899.00","216700.00"
"46250.00","282200.00"
"40385.00","350000.00"
"35859.00","262500.00"
"32353.00","252900.00"
"46591.00","353100.00"
"30625.00","268800.00"
"43409.00","271400.00"
"101154.00","477700.00"
"64858.00","285400.00"
"48125.00","387800.00"
"40121.00","279700.00"
"27614.00","237500.00"
"27865.00","216700.00"
"53886.00","331900.00"
"63047.00","285700.00"
"44453.00","267800.00"
"67418.00","302500.00"
"51384.00","336900.00"
"51630.00","261000.00"
"46649.00","237800.00"
"38365.00","250900.00"
"67395.00","342800.00"
"31912.00","220800.00"
"55514.00","255700.00"
"42875.00","134800.00"
"36280.00","188500.00"
"47515.00","295600.00"
"72480.00","302700.00"
"115199.00","500001.00"
"46250.00","248800.00"
"53259.00","216400.00"
"16705.00","350000.00"
"58623.00","287800.00"
"77854.00","395300.00"
"60000.00","271400.00"
"95268.00","437900.00"
"47821.00","169400.00"
"41862.00","188900.00"
"40238.00","182500.00"
"58830.00","295100.00"
"60102.00","396900.00"
"66188.00","380000.00"
"47773.00","400000.00"
"54011.00","346400.00"
"48482.00","500001.00"
"46369.00","422200.00"
"50926.00","390500.00"
"45370.00","495500.00"
"46528.00","457100.00"
"50476.00","500001.00"
"42287.00","500001.00"
"49044.00","485000.00"
"51824.00","500001.00"
"87397.00","500001.00"
"57704.00","500001.00"
"88281.00","461600.00"
"98177.00","500001.00"
"98346.00","401700.00"
"150001.00","500001.00"
"105424.00","500001.00"
"71673.00","340700.00"
"50699.00","266100.00"
"52589.00","226100.00"
"38038.00","174500.00"
"18015.00","62000.00"
"21944.00","87500.00"
"22708.00","67500.00"
"19074.00","68500.00"
"14617.00","46900.00"
"18080.00","58500.00"
"17675.00","61300.00"
"16111.00","54300.00"
"12813.00","46700.00"
"20952.00","71300.00"
"17208.00","67500.00"
"29250.00","176000.00"
"45250.00","186000.00"
"27589.00","137500.00"
"63940.00","316700.00"
"42500.00","214800.00"
"57157.00","231200.00"
"57420.00","221900.00"
"70879.00","338800.00"
"52001.00","235600.00"
"53559.00","235800.00"
"61280.00","248200.00"
"55599.00","234100.00"
"60609.00","264900.00"
"38158.00","180000.00"
"33438.00","199600.00"
"30909.00","184400.00"
"47404.00","207500.00"
"45060.00","240000.00"
"44261.00","304700.00"
"43750.00","248100.00"
"66539.00","284900.00"
"31902.00","202400.00"
"40194.00","197400.00"
"33690.00","190900.00"
"19439.00","177700.00"
"33125.00","191800.00"
"21375.00","150000.00"
"44545.00","192500.00"
"51345.00","210600.00"
"51507.00","207500.00"
"50091.00","211500.00"
"36289.00","195800.00"
"54220.00","204100.00"
"58362.00","217500.00"
"39855.00","191900.00"
"22981.00","177700.00"
"34327.00","192800.00"
"30263.00","194200.00"
"35139.00","211700.00"
"29083.00","179200.00"
"30625.00","208800.00"
"30000.00","221200.00"
"52077.00","181300.00"
"56350.00","218900.00"
"58053.00","255900.00"
"50866.00","223500.00"
"71572.00","294900.00"
"58914.00","237600.00"
"41548.00","216600.00"
"54372.00","223200.00"
"55446.00","228900.00"
"59357.00","207400.00"
"51061.00","257500.00"
"60000.00","233100.00"
"66453.00","270100.00"
"58426.00","259400.00"
"57705.00","247100.00"
"60553.00","369400.00"
"71221.00","384500.00"
"76144.00","376200.00"
"66137.00","342700.00"
"58283.00","362400.00"
"66312.00","360100.00"
"55767.00","372000.00"
"69324.00","364700.00"
"50102.00","340100.00"
"61142.00","240400.00"
"57837.00","258000.00"
"58750.00","193800.00"
"84952.00","359600.00"
"53200.00","219500.00"
"87015.00","390900.00"
"60000.00","353500.00"
"66264.00","359100.00"
"73463.00","355600.00"
"50261.00","245100.00"
"48000.00","196900.00"
"64288.00","320700.00"
"41379.00","212500.00"
"36217.00","195300.00"
"36442.00","193100.00"
"32465.00","277400.00"
"45395.00","256000.00"
"69830.00","329700.00"
"46681.00","320700.00"
"58440.00","273900.00"
"40550.00","201900.00"
"51230.00","159600.00"
"45833.00","190900.00"
"54216.00","263000.00"
"85407.00","398800.00"
"38792.00","218200.00"
"33155.00","237500.00"
"56093.00","244400.00"
"36815.00","245300.00"
"60162.00","318500.00"
"47466.00","258300.00"
"32933.00","260000.00"
"42250.00","198400.00"
"46250.00","229600.00"
"31750.00","132800.00"
"45300.00","226400.00"
"57018.00","286700.00"
"48800.00","343900.00"
"86123.00","386700.00"
"38512.00","163800.00"
"46458.00","213400.00"
"58527.00","241000.00"
"56846.00","216100.00"
"52542.00","234600.00"
"57089.00","237400.00"
"45350.00","289300.00"
"56094.00","279200.00"
"57770.00","315900.00"
"61737.00","313100.00"
"75057.00","328500.00"
"38426.00","344400.00"
"49803.00","208600.00"
"39628.00","215600.00"
"40156.00","196000.00"
"31497.00","217600.00"
"37885.00","204500.00"
"41591.00","192300.00"
"44583.00","190100.00"
"51155.00","200900.00"
"56677.00","220700.00"
"53416.00","213000.00"
"40865.00","203700.00"
"39156.00","224100.00"
"38864.00","209300.00"
"46326.00","195200.00"
"45083.00","188000.00"
"34306.00","194200.00"
"45000.00","202100.00"
"51775.00","213400.00"
"44821.00","214100.00"
"54746.00","226400.00"
"34167.00","187200.00"
"49777.00","212600.00"
"40455.00","197200.00"
"38750.00","203000.00"
"52548.00","192600.00"
"51030.00","207000.00"
"40039.00","195100.00"
"28169.00","165100.00"
"31390.00","185700.00"
"30252.00","178000.00"
"47083.00","268100.00"
"33690.00","269600.00"
"42422.00","159400.00"
"39559.00","161100.00"
"27350.00","170800.00"
"31205.00","174000.00"
"29500.00","165600.00"
"30147.00","217000.00"
"35900.00","161900.00"
"29000.00","176100.00"
"71425.00","393700.00"
"66704.00","240600.00"
"45033.00","160500.00"
"85621.00","347800.00"
"51315.00","181800.00"
"28649.00","137500.00"
"50731.00","185100.00"
"62427.00","218500.00"
"90683.00","367400.00"
"60394.00","321600.00"
"102252.00","462800.00"
"17083.00","143800.00"
"21987.00","124000.00"
"11912.00","170000.00"
"41316.00","200000.00"
"30375.00","171900.00"
"39722.00","127800.00"
"36563.00","146900.00"
"29125.00","145800.00"
"57500.00","176600.00"
"41016.00","283300.00"
"35667.00","179200.00"
"55456.00","360000.00"
"39375.00","213200.00"
"30870.00","196900.00"
"45795.00","158300.00"
"31193.00","153300.00"
"48182.00","146900.00"
"49620.00","169500.00"
"30100.00","163500.00"
"26500.00","123800.00"
"41364.00","154500.00"
"17609.00","99300.00"
"30057.00","93600.00"
"18269.00","225000.00"
"26023.00","139300.00"
"36530.00","146800.00"
"28155.00","101000.00"
"22917.00","118200.00"
"26319.00","97700.00"
"25373.00","143000.00"
"24273.00","138400.00"
"42917.00","184300.00"
"26701.00","139000.00"
"17375.00","122200.00"
"52903.00","239400.00"
"33802.00","216500.00"
"30917.00","128100.00"
"42723.00","193100.00"
"60000.00","220100.00"
"51721.00","237100.00"
"64789.00","287800.00"
"84882.00","276600.00"
"42143.00","236500.00"
"50700.00","233000.00"
"41685.00","217500.00"
"61642.00","277800.00"
"51857.00","220100.00"
"31583.00","239200.00"
"43962.00","264400.00"
"65322.00","394000.00"
"77499.00","334800.00"
"60302.00","273100.00"
"47941.00","247600.00"
"54896.00","229600.00"
"49000.00","203700.00"
"26065.00","154900.00"
"53451.00","172100.00"
"33941.00","135900.00"
"54190.00","267400.00"
"60804.00","198700.00"
"44850.00","179400.00"
"25083.00","128500.00"
"40500.00","134700.00"
"36455.00","139200.00"
"31410.00","220100.00"
"43897.00","186300.00"
"40519.00","129200.00"
"26550.00","86300.00"
"21080.00","83800.00"
"23611.00","87900.00"
"42259.00","169300.00"
"21366.00","101900.00"
"27188.00","85300.00"
"60097.00","187500.00"
"58718.00","201400.00"
"38160.00","147900.00"
"35288.00","141100.00"
"8691.00","136500.00"
"20807.00","142600.00"
"63914.00","218000.00"
"54498.00","217300.00"
"55205.00","188700.00"
"37904.00","173200.00"
"31875.00","110200.00"
"22292.00","92000.00"
"35265.00","124800.00"
"60000.00","209400.00"
"35607.00","151900.00"
"44085.00","139400.00"
"29484.00","124400.00"
"40862.00","162700.00"
"40282.00","126400.00"
"27083.00","82100.00"
"44958.00","192600.00"
"44769.00","191400.00"
"31691.00","108700.00"
"27656.00","93600.00"
"33889.00","110800.00"
"34706.00","99300.00"
"29866.00","91300.00"
"28194.00","111300.00"
"46771.00","212000.00"
"30321.00","135500.00"
"40679.00","190500.00"
"10179.00","125000.00"
"45150.00","164000.00"
"33021.00","158800.00"
"43553.00","220600.00"
"45129.00","196300.00"
"18238.00","158600.00"
"21287.00","55300.00"
"47019.00","212800.00"
"48214.00","201900.00"
"52536.00","191900.00"
"50126.00","192300.00"
"27463.00","156100.00"
"24278.00","167700.00"
"47143.00","150700.00"
"27500.00","153200.00"
"23696.00","166800.00"
"36354.00","162900.00"
"48051.00","174300.00"
"39734.00","185400.00"
"109891.00","312500.00"
"39196.00","142700.00"
"28603.00","128900.00"
"30147.00","118800.00"
"30000.00","175000.00"
"40819.00","141300.00"
"33699.00","244000.00"
"25326.00","139100.00"
"30403.00","148000.00"
"31972.00","151500.00"
"18914.00","87800.00"
"28125.00","83500.00"
"20221.00","70900.00"
"28812.00","81900.00"
"35417.00","96600.00"
"29559.00","118800.00"
"26458.00","102500.00"
"22656.00","88200.00"
"21216.00","102000.00"
"22019.00","130500.00"
"39583.00","126500.00"
"25893.00","83000.00"
"22101.00","88800.00"
"25156.00","71900.00"
"23750.00","100000.00"
"17829.00","55900.00"
"22717.00","75900.00"
"21667.00","92800.00"
"30625.00","82500.00"
"22132.00","89200.00"
"22067.00","69600.00"
"15774.00","58000.00"
"16250.00","75000.00"
"29554.00","89400.00"
"26250.00","67500.00"
"35962.00","93600.00"
"21524.00","77100.00"
"58453.00","193800.00"
"16944.00","137500.00"
"34844.00","143800.00"
"36477.00","113400.00"
"16875.00","111500.00"
"33462.00","145200.00"
"25469.00","87800.00"
"29688.00","92900.00"
"24306.00","88900.00"
"30250.00","90600.00"
"33622.00","105100.00"
"36415.00","124200.00"
"33687.00","123800.00"
"27054.00","141700.00"
"20284.00","101600.00"
"31450.00","169100.00"
"30694.00","125000.00"
"21151.00","96700.00"
"16389.00","155000.00"
"21528.00","162500.00"
"11194.00","95800.00"
"16850.00","114200.00"
"20436.00","82300.00"
"25804.00","92400.00"
"14514.00","79900.00"
"19500.00","84800.00"
"20250.00","125000.00"
"26071.00","112500.00"
"16943.00","85900.00"
"30240.00","122500.00"
"27596.00","82200.00"
"24667.00","80700.00"
"72519.00","216600.00"
"82405.00","235200.00"
"76632.00","204800.00"
"66635.00","219600.00"
"85326.00","315200.00"
"43176.00","136200.00"
"26895.00","150000.00"
"32917.00","129300.00"
"35750.00","125500.00"
"34044.00","117900.00"
"50194.00","148900.00"
"38618.00","134800.00"
"23798.00","118800.00"
"38640.00","123400.00"
"43370.00","157800.00"
"125381.00","112500.00"
"38682.00","116500.00"
"37344.00","115300.00"
"31384.00","111500.00"
"24408.00","117300.00"
"29583.00","132100.00"
"30542.00","123900.00"
"28173.00","110800.00"
"27452.00","98100.00"
"30208.00","112700.00"
"34491.00","133800.00"
"31667.00","122900.00"
"41250.00","120700.00"
"11601.00","121400.00"
"40833.00","114400.00"
"43542.00","142600.00"
"40966.00","140100.00"
"40625.00","136800.00"
"48333.00","127900.00"
"37109.00","109100.00"
"30509.00","82700.00"
"22222.00","81300.00"
"40156.00","89300.00"
"35865.00","112000.00"
"31458.00","116000.00"
"28700.00","117600.00"
"32500.00","112500.00"
"31795.00","125600.00"
"24435.00","118500.00"
"35403.00","113500.00"
"41528.00","113900.00"
"40526.00","104500.00"
"45122.00","113300.00"
"21865.00","129300.00"
"24922.00","109400.00"
"46327.00","116000.00"
"21023.00","103700.00"
"39118.00","114100.00"
"39128.00","126900.00"
"41776.00","118700.00"
"43750.00","129900.00"
"32731.00","113900.00"
"30437.00","110800.00"
"37333.00","121400.00"
"22548.00","113300.00"
"23851.00","113700.00"
"36667.00","314100.00"
"42788.00","148700.00"
"43222.00","138000.00"
"77197.00","193800.00"
"27083.00","87800.00"
"26442.00","92000.00"
"30500.00","97800.00"
"42321.00","162800.00"
"16955.00","86800.00"
"20742.00","76200.00"
"19052.00","83400.00"
"42589.00","152200.00"
"30606.00","119500.00"
"27600.00","95200.00"
"30909.00","98300.00"
"14719.00","88600.00"
"30160.00","96600.00"
"45660.00","116900.00"
"45625.00","171300.00"
"44063.00","128500.00"
"48400.00","116400.00"
"33966.00","115000.00"
"48371.00","160600.00"
"42099.00","138700.00"
"49886.00","158100.00"
"43690.00","121100.00"
"36711.00","108200.00"
"44545.00","142400.00"
"21764.00","135300.00"
"38529.00","145500.00"
"32067.00","124700.00"
"52759.00","182900.00"
"38906.00","141000.00"
"40833.00","141000.00"
"36691.00","137500.00"
"53269.00","375000.00"
"31859.00","153100.00"
"26979.00","75000.00"
"42263.00","203200.00"
"44762.00","163900.00"
"16250.00","164300.00"
"70215.00","257100.00"
"75408.00","271900.00"
"59333.00","229400.00"
"54872.00","203400.00"
"35525.00","137600.00"
"23417.00","191700.00"
"56973.00","164800.00"
"51695.00","220800.00"
"72379.00","251000.00"
"41865.00","154300.00"
"48167.00","163300.00"
"34459.00","198800.00"
"61561.00","233500.00"
"61550.00","246400.00"
"53735.00","214600.00"
"78118.00","244200.00"
"43723.00","135600.00"
"32857.00","139100.00"
"29821.00","115600.00"
"45500.00","146800.00"
"49984.00","169100.00"
"36979.00","99600.00"
"41264.00","124600.00"
"42985.00","139200.00"
"48214.00","143400.00"
"17059.00","85800.00"
"30687.00","88500.00"
"27813.00","112900.00"
"31985.00","117300.00"
"40256.00","127100.00"
"30122.00","114700.00"
"37431.00","132800.00"
"35208.00","121100.00"
"34028.00","110500.00"
"32311.00","105600.00"
"35227.00","105400.00"
"26776.00","122000.00"
"36583.00","126100.00"
"39522.00","124600.00"
"22241.00","127300.00"
"33187.00","144800.00"
"47295.00","149900.00"
"36071.00","159100.00"
"42207.00","141100.00"
"68089.00","334100.00"
"40556.00","158000.00"
"41310.00","123800.00"
"25656.00","102500.00"
"31312.00","91000.00"
"50493.00","239800.00"
"24861.00","96200.00"
"23654.00","107900.00"
"22372.00","108800.00"
"22197.00","138200.00"
"20682.00","113000.00"
"23160.00","119400.00"
"23036.00","110600.00"
"16875.00","113500.00"
"24387.00","117000.00"
"26111.00","107000.00"
"22969.00","116100.00"
"23333.00","122800.00"
"51929.00","165000.00"
"50464.00","163900.00"
"32917.00","144300.00"
"35313.00","142100.00"
"48686.00","195300.00"
"54788.00","339300.00"
"52861.00","195100.00"
"41250.00","216700.00"
"42386.00","500001.00"
"53006.00","221400.00"
"52898.00","177100.00"
"39414.00","137100.00"
"55360.00","204800.00"
"42721.00","150300.00"
"51950.00","161000.00"
"34419.00","138100.00"
"62308.00","257900.00"
"35500.00","111000.00"
"44600.00","189800.00"
"55362.00","195600.00"
"47965.00","160800.00"
"51365.00","215000.00"
"46875.00","189800.00"
"51512.00","187800.00"
"53630.00","211300.00"
"51624.00","267900.00"
"50346.00","240500.00"
"31103.00","110000.00"
"51045.00","161300.00"
"29542.00","127900.00"
"23229.00","118000.00"
"42273.00","295200.00"
"44875.00","249100.00"
"54625.00","223600.00"
"27232.00","123200.00"
"48125.00","173900.00"
"25379.00","152700.00"
"41883.00","184500.00"
"37585.00","144500.00"
"74141.00","236500.00"
"55563.00","214500.00"
"52713.00","216500.00"
"19531.00","162500.00"
"16250.00","162500.00"
"31750.00","101600.00"
"17579.00","103400.00"
"47110.00","133500.00"
"34896.00","140300.00"
"46667.00","160600.00"
"27250.00","95300.00"
"22750.00","85400.00"
"44063.00","129900.00"
"47877.00","132600.00"
"35851.00","142000.00"
"42775.00","138700.00"
"52530.00","163300.00"
"52174.00","155500.00"
"63223.00","223200.00"
"56409.00","197700.00"
"13125.00","135700.00"
"21574.00","86900.00"
"30907.00","127200.00"
"31042.00","164800.00"
"16111.00","113900.00"
"32705.00","113200.00"
"42654.00","137600.00"
"41482.00","124600.00"
"40473.00","127200.00"
"41953.00","136600.00"
"30789.00","114200.00"
"32148.00","117000.00"
"40938.00","130900.00"
"50223.00","152600.00"
"47568.00","143500.00"
"40467.00","121500.00"
"35781.00","244400.00"
"41890.00","143000.00"
"26250.00","500001.00"
"28194.00","136300.00"
"46000.00","187500.00"
"36618.00","161300.00"
"40833.00","100000.00"
"39052.00","122100.00"
"34237.00","113700.00"
"21848.00","97900.00"
"25335.00","110100.00"
"19912.00","98600.00"
"20881.00","83300.00"
"23276.00","92400.00"
"19014.00","83500.00"
"45881.00","136400.00"
"53238.00","228900.00"
"35800.00","113400.00"
"38869.00","125900.00"
"31250.00","117200.00"
"41386.00","177300.00"
"23750.00","145800.00"
"38036.00","139600.00"
"41875.00","161200.00"
"40650.00","148200.00"
"13417.00","169300.00"
"22618.00","96100.00"
"26250.00","155400.00"
"25221.00","109200.00"
"25847.00","145300.00"
"32778.00","148800.00"
"40717.00","126500.00"
"19720.00","90500.00"
"27983.00","112500.00"
"21182.00","71300.00"
"31319.00","111500.00"
"26322.00","140700.00"
"22969.00","89300.00"
"19767.00","81500.00"
"20000.00","83000.00"
"24662.00","118300.00"
"40982.00","173300.00"
"21549.00","146500.00"
"28401.00","104200.00"
"21484.00","129200.00"
"20878.00","101300.00"
"28170.00","110000.00"
"21667.00","114600.00"
"53275.00","168700.00"
"32481.00","123800.00"
"31513.00","154300.00"
"31832.00","157400.00"
"31020.00","111300.00"
"19194.00","100600.00"
"42788.00","125000.00"
"33750.00","131800.00"
"22423.00","132600.00"
"25395.00","109200.00"
"38056.00","162200.00"
"26949.00","163600.00"
"94356.00","465600.00"
"32258.00","159300.00"
"35125.00","155600.00"
"32350.00","210700.00"
"36273.00","150900.00"
"45936.00","174300.00"
"47944.00","215300.00"
"43651.00","145600.00"
"39443.00","187300.00"
"37538.00","147500.00"
"48083.00","347700.00"
"41250.00","392100.00"
"43833.00","307600.00"
"32440.00","337200.00"
"42917.00","221900.00"
"69136.00","493300.00"
"34750.00","187500.00"
"69930.00","500001.00"
"39963.00","191100.00"
"45841.00","212300.00"
"46904.00","174200.00"
"28300.00","43000.00"
"39617.00","183000.00"
"55351.00","429000.00"
"52066.00","500001.00"
"30043.00","134700.00"
"31591.00","189700.00"
"53623.00","201300.00"
"44792.00","173900.00"
"21071.00","93800.00"
"28125.00","143800.00"
"19961.00","97800.00"
"23712.00","127900.00"
"20714.00","85800.00"
"17847.00","109500.00"
"29640.00","121500.00"
"36806.00","112800.00"
"24554.00","89400.00"
"30690.00","87000.00"
"32371.00","94500.00"
"27083.00","91200.00"
"46406.00","118900.00"
"37175.00","120000.00"
"40433.00","132300.00"
"25898.00","76300.00"
"19420.00","86200.00"
"13039.00","77500.00"
"14366.00","77000.00"
"18446.00","85700.00"
"22161.00","76900.00"
"22115.00","87600.00"
"24145.00","137600.00"
"18015.00","105100.00"
"17079.00","95900.00"
"19707.00","107900.00"
"21722.00","69400.00"
"21103.00","94400.00"
"19476.00","112500.00"
"22925.00","113100.00"
"28393.00","120700.00"
"26830.00","139300.00"
"23000.00","108900.00"
"21979.00","95300.00"
"18845.00","77700.00"
"20135.00","83000.00"
"25350.00","74800.00"
"17303.00","74000.00"
"20577.00","56700.00"
"25612.00","130800.00"
"15982.00","140000.00"
"20154.00","81700.00"
"23169.00","123400.00"
"29330.00","170700.00"
"24167.00","104900.00"
"25357.00","94400.00"
"35255.00","132100.00"
"47356.00","195900.00"
"23355.00","118800.00"
"31393.00","116300.00"
"24322.00","112100.00"
"27344.00","149000.00"
"28783.00","105200.00"
"31250.00","187500.00"
"14063.00","81900.00"
"37083.00","147500.00"
"23977.00","58000.00"
"14688.00","90000.00"
"16875.00","63000.00"
"13286.00","81800.00"
"30417.00","146300.00"
"16250.00","55000.00"
"27788.00","91100.00"
"34545.00","89800.00"
"19472.00","73200.00"
"30432.00","91200.00"
"14240.00","73200.00"
"21581.00","68300.00"
"36339.00","98600.00"
"20549.00","95600.00"
"20976.00","72600.00"
"12188.00","55000.00"
"22321.00","71800.00"
"55000.00","193800.00"
"22180.00","73400.00"
"14556.00","54600.00"
"27536.00","73100.00"
"26643.00","81000.00"
"33333.00","143400.00"
"34167.00","100000.00"
"30625.00","150500.00"
"35882.00","161100.00"
"29141.00","214300.00"
"38281.00","163500.00"
"28071.00","137500.00"
"30380.00","128100.00"
"23550.00","122900.00"
"29167.00","115300.00"
"62702.00","345500.00"
"30694.00","173400.00"
"25625.00","103100.00"
"21830.00","113500.00"
"19107.00","155700.00"
"27219.00","74400.00"
"30208.00","66300.00"
"19500.00","61000.00"
"28056.00","68100.00"
"11917.00","50000.00"
"35208.00","76600.00"
"16849.00","88400.00"
"17844.00","78500.00"
"33616.00","89600.00"
"14665.00","61100.00"
"26250.00","68200.00"
"16983.00","66600.00"
"17388.00","66000.00"
"23382.00","89400.00"
"32578.00","85200.00"
"18000.00","81000.00"
"40417.00","146400.00"
"40729.00","100000.00"
"15227.00","71000.00"
"36875.00","130400.00"
"19167.00","70400.00"
"33897.00","230200.00"
"29647.00","110900.00"
"57613.00","500001.00"
"25885.00","159000.00"
"34886.00","112500.00"
"21042.00","87500.00"
"29569.00","65900.00"
"25212.00","145200.00"
"15595.00","115600.00"
"26083.00","321900.00"
"36667.00","90000.00"
"25399.00","94800.00"
"34394.00","162200.00"
"21176.00","124100.00"
"31493.00","199400.00"
"37396.00","148900.00"
"22216.00","183900.00"
"31364.00","301600.00"
"22500.00","248100.00"
"39737.00","235600.00"
"25489.00","220500.00"
"46855.00","125200.00"
"17204.00","137500.00"
"26298.00","145200.00"
"43111.00","142500.00"
"39508.00","104200.00"
"24497.00","90900.00"
"21411.00","136400.00"
"35223.00","115100.00"
"49444.00","285000.00"
"61437.00","232100.00"
"30859.00","134600.00"
"76281.00","341700.00"
"68729.00","259200.00"
"36161.00","99100.00"
"33799.00","239300.00"
"40840.00","194500.00"
"40360.00","158500.00"
"32846.00","131900.00"
"13801.00","55000.00"
"25477.00","83000.00"
"44107.00","122500.00"
"33162.00","113600.00"
"40079.00","134500.00"
"33120.00","121300.00"
"35569.00","128000.00"
"45556.00","258100.00"
"69833.00","238800.00"
"30021.00","152300.00"
"22439.00","97500.00"
"37727.00","500001.00"
"79885.00","403300.00"
"33639.00","168800.00"
"24659.00","177800.00"
"22208.00","138300.00"
"78005.00","318100.00"
"74382.00","353100.00"
"56918.00","231300.00"
"28882.00","137500.00"
"29187.00","93400.00"
"33333.00","91800.00"
"36354.00","98000.00"
"45938.00","102600.00"
"31086.00","105800.00"
"27667.00","92900.00"
"32833.00","124700.00"
"38125.00","96700.00"
"47195.00","199300.00"
"31771.00","167400.00"
"34583.00","67500.00"
"20250.00","50000.00"
"37750.00","93400.00"
"27598.00","95000.00"
"30682.00","104100.00"
"33107.00","69400.00"
"30673.00","68200.00"
"23169.00","68900.00"
"21217.00","68500.00"
"28648.00","72100.00"
"17083.00","82200.00"
"17172.00","58800.00"
"22989.00","60600.00"
"17805.00","76900.00"
"24440.00","90000.00"
"29286.00","112500.00"
"20871.00","84700.00"
"16557.00","65400.00"
"25000.00","96300.00"
"38846.00","100900.00"
"15809.00","100000.00"
"30114.00","366700.00"
"102948.00","382400.00"
"21287.00","58600.00"
"16540.00","100000.00"
"17344.00","66400.00"
"20347.00","68900.00"
"22679.00","61400.00"
"25714.00","65900.00"
"19306.00","47500.00"
"17297.00","67500.00"
"22141.00","66700.00"
"23750.00","155000.00"
"25383.00","74000.00"
"24250.00","76100.00"
"16250.00","53500.00"
"12656.00","27500.00"
"31827.00","71700.00"
"32097.00","71300.00"
"16154.00","87500.00"
"29653.00","94900.00"
"16395.00","44400.00"
"16509.00","85700.00"
"31917.00","73400.00"
"19250.00","65500.00"
"20833.00","45000.00"
"21782.00","58400.00"
"21759.00","61500.00"
"26797.00","86500.00"
"33438.00","74000.00"
"5360.00","275000.00"
"26768.00","82400.00"
"16250.00","62000.00"
"39167.00","155700.00"
"40972.00","163700.00"
"37731.00","161400.00"
"39271.00","147100.00"
"35893.00","142000.00"
"37760.00","164500.00"
"30208.00","148800.00"
"34914.00","153900.00"
"35313.00","147900.00"
"38914.00","181600.00"
"17765.00","109800.00"
"15922.00","115100.00"
"23266.00","137500.00"
"26976.00","109300.00"
"20100.00","94300.00"
"16277.00","140600.00"
"14034.00","90300.00"
"16116.00","70500.00"
"10313.00","85000.00"
"14375.00","168800.00"
"7526.00","162500.00"
"25821.00","125000.00"
"33580.00","77500.00"
"9196.00","137500.00"
"12450.00","137500.00"
"14301.00","141700.00"
"16250.00","187500.00"
"17568.00","93800.00"
"12209.00","87900.00"
"21691.00","150000.00"
"19034.00","123900.00"
"18512.00","114100.00"
"30217.00","200000.00"
"12041.00","168100.00"
"15872.00","157500.00"
"32963.00","236100.00"
"46300.00","233800.00"
"29191.00","111800.00"
"31583.00","140000.00"
"32386.00","213200.00"
"31484.00","158900.00"
"20549.00","156700.00"
"31827.00","131700.00"
"37167.00","131900.00"
"28542.00","139400.00"
"25417.00","125900.00"
"30938.00","137800.00"
"51169.00","232500.00"
"40417.00","173800.00"
"26417.00","98900.00"
"27333.00","100100.00"
"14889.00","77600.00"
"33348.00","122800.00"
"26250.00","121200.00"
"29821.00","97000.00"
"31250.00","85600.00"
"22125.00","104000.00"
"17616.00","84100.00"
"12235.00","68500.00"
"11458.00","65400.00"
"18911.00","85900.00"
"20221.00","95800.00"
"17328.00","88100.00"
"20089.00","113600.00"
"27316.00","134700.00"
"17800.00","114300.00"
"12813.00","87500.00"
"19013.00","86900.00"
"17155.00","108800.00"
"14712.00","94600.00"
"21719.00","87500.00"
"22031.00","93800.00"
"10114.00","80000.00"
"11280.00","123100.00"
"10649.00","137500.00"
"28417.00","137900.00"
"27885.00","137200.00"
"30033.00","103500.00"
"33844.00","151100.00"
"56402.00","209800.00"
"36729.00","137800.00"
"25639.00","123000.00"
"83380.00","405800.00"
"50359.00","224100.00"
"52362.00","236800.00"
"37344.00","179800.00"
"71035.00","228700.00"
"43929.00","162500.00"
"20833.00","94300.00"
"41467.00","175000.00"
"48603.00","191900.00"
"28542.00","125000.00"
"9948.00","65400.00"
