MedIncome,MedHouseValue
"54791.00","285900.00"
"59339.00","286000.00"
"57980.00","286100.00"
"56306.00","286200.00"
"29632.00","286300.00"
"31275.00","286400.00"
"36705.00","286500.00"
"27042.00","286600.00"
"35445.00","286700.00"
"29904.00","286800.00"
"47333.00","286900.00"
"58733.00","287000.00"
"46328.00","287100.00"
"57059.00","287200.00"
"60302.00","287300.00"
"17542.00","287500.00"
"51210.00","287600.00"
"52811.00","287700.00"
"57260.00","287800.00"
"34836.00","287900.00"
"51097.00","288000.00"
"61684.00","288100.00"
"26962.00","288200.00"
"42136.00","288300.00"
"59088.00","288500.00"
"62427.00","288700.00"
"69737.00","288800.00"
"16081.00","288900.00"
"36071.00","289000.00"
"60298.00","289100.00"
"64339.00","289200.00"
"31977.00","289300.00"
"40781.00","289400.00"
"29405.00","289500.00"
"30726.00","289600.00"
"57395.00","289800.00"
"47332.00","289900.00"
"34333.00","290000.00"
"30221.00","290100.00"
"65616.00","290200.00"
"69250.00","290300.00"
"46098.00","290400.00"
"50871.00","290500.00"
"23284.00","290600.00"
"42006.00","290700.00"
"28841.00","290800.00"
"24701.00","290900.00"
"45878.00","291000.00"
"62034.00","291100.00"
"31477.00","291200.00"
"46964.00","291300.00"
"56533.00","291400.00"
"30875.00","291500.00"
"44357.00","291700.00"
"61551.00","291800.00"
"72211.00","291900.00"
"54171.00","292000.00"
"33827.00","292100.00"
"62340.00","292200.00"
"60194.00","292300.00"
"67172.00","292400.00"
"36833.00","292500.00"
"43250.00","292600.00"
"52601.00","292700.00"
"34300.00","292900.00"
"47275.00","293000.00"
"62578.00","293100.00"
"39699.00","293200.00"
"25183.00","293300.00"
"72893.00","293500.00"
"50778.00","293700.00"
"42212.00","293800.00"
"41940.00","293900.00"
"35048.00","294000.00"
"42417.00","294100.00"
"64870.00","294200.00"
"59567.00","294300.00"
"39866.00","294400.00"
"34047.00","294500.00"
"40328.00","294600.00"
"47604.00","294700.00"
"51755.00","294800.00"
"48382.00","294900.00"
"49968.00","295000.00"
"64247.00","295100.00"
"36823.00","295200.00"
"24717.00","295300.00"
"35426.00","295400.00"
"33274.00","295500.00"
"47515.00","295600.00"
"41307.00","295700.00"
"32241.00","295800.00"
"50784.00","295900.00"
"54847.00","296000.00"
"29883.00","296100.00"
"46852.00","296200.00"
"47543.00","296300.00"
"49957.00","296400.00"
"37552.00","296600.00"
"50861.00","296700.00"
"45110.00","296800.00"
"64524.00","296900.00"
"30227.00","297100.00"
"60723.00","297200.00"
"57619.00","297300.00"
"52852.00","297600.00"
"55289.00","297700.00"
"30546.00","297900.00"
"49335.00","298100.00"
"60901.00","298200.00"
"46761.00","298300.00"
"38657.00","298400.00"
"69343.00","298500.00"
"43321.00","298600.00"
"69408.00","298800.00"
"53561.00","298900.00"
"46923.00","299000.00"
"57652.00","299100.00"
"36591.00","299200.00"
"67287.00","299300.00"
"51437.00","299400.00"
"52831.00","299500.00"
"53905.00","299600.00"
"55330.00","299700.00"
"10298.00","300000.00"
"53294.00","300300.00"
"65285.00","300400.00"
"34811.00","300500.00"
"56399.00","300600.00"
"64415.00","300700.00"
"56205.00","300800.00"
"55926.00","300900.00"
"41033.00","301000.00"
"38958.00","301100.00"
"55362.00","301200.00"
"52039.00","301300.00"
"53962.00","301500.00"
"61103.00","301600.00"
"63911.00","301700.00"
"56756.00","301800.00"
"34269.00","301900.00"
"41659.00","302000.00"
"51952.00","302100.00"
"34196.00","302200.00"
"61388.00","302400.00"
"47031.00","302500.00"
"53733.00","302600.00"
"72480.00","302700.00"
"40189.00","302900.00"
"63303.00","303000.00"
"37963.00","303100.00"
"52261.00","303200.00"
"41852.00","303300.00"
"63191.00","303400.00"
"55048.00","303600.00"
"56704.00","303700.00"
"31992.00","303800.00"
"41442.00","303900.00"
"29384.00","304100.00"
"60200.00","304200.00"
"55845.00","304300.00"
"60621.00","304400.00"
"29352.00","304500.00"
"47132.00","304600.00"
"44261.00","304700.00"
"32824.00","304800.00"
"58060.00","304900.00"
"44437.00","305000.00"
"66727.00","305100.00"
"68872.00","305200.00"
"62179.00","305300.00"
"50766.00","305400.00"
"22364.00","305600.00"
"43427.00","305800.00"
"55430.00","305900.00"
"33990.00","306300.00"
"65841.00","306400.00"
"61092.00","306500.00"
"40793.00","306700.00"
"29780.00","306800.00"
"70895.00","306900.00"
"30490.00","307000.00"
"62609.00","307100.00"
"39727.00","307200.00"
"62079.00","307300.00"
"62685.00","307400.00"
"28553.00","307600.00"
"66536.00","307800.00"
"49517.00","307900.00"
"56112.00","308000.00"
"51121.00","308100.00"
"60857.00","308300.00"
"81760.00","308400.00"
"36712.00","308600.00"
"57396.00","308700.00"
"61244.00","308800.00"
"81110.00","308900.00"
"66345.00","309000.00"
"20437.00","309100.00"
"45476.00","309200.00"
"33177.00","309400.00"
"32619.00","309600.00"
"61321.00","309700.00"
"25743.00","309800.00"
"55756.00","309900.00"
"28233.00","310000.00"
"42762.00","310100.00"
"52079.00","310300.00"
"69418.00","310500.00"
"42625.00","310600.00"
"63875.00","310700.00"
"76012.00","310800.00"
"27058.00","310900.00"
"50605.00","311000.00"
"27264.00","311100.00"
"53050.00","311200.00"
"35154.00","311400.00"
"60666.00","311500.00"
"50453.00","311600.00"
"48984.00","311700.00"
"36859.00","311800.00"
"39187.00","311900.00"
"56437.00","312000.00"
"61873.00","312100.00"
"36304.00","312200.00"
"38854.00","312300.00"
"17558.00","312500.00"
"66049.00","312600.00"
"35711.00","312700.00"
"48105.00","313000.00"
"41554.00","313100.00"
"32090.00","313300.00"
"49306.00","313400.00"
"55622.00","313600.00"
"53194.00","313700.00"
"53558.00","313800.00"
"35147.00","313900.00"
"45744.00","314000.00"
"35364.00","314100.00"
"51149.00","314200.00"
"28611.00","314300.00"
"61009.00","314400.00"
"47708.00","314700.00"
"72592.00","314800.00"
"50407.00","314900.00"
"41477.00","315100.00"
"59660.00","315200.00"
"59401.00","315300.00"
"60650.00","315500.00"
"29798.00","315600.00"
"25982.00","315800.00"
"57770.00","315900.00"
"30927.00","316000.00"
"51330.00","316100.00"
"43232.00","316200.00"
"46905.00","316300.00"
"60791.00","316500.00"
"54220.00","316600.00"
"15071.00","316700.00"
"46442.00","316800.00"
"41369.00","316900.00"
"43850.00","317700.00"
"58509.00","317800.00"
"53925.00","317900.00"
"32289.00","318100.00"
"62838.00","318200.00"
"36171.00","318300.00"
"31628.00","318400.00"
"54032.00","318500.00"
"36579.00","318600.00"
"53986.00","318700.00"
"35270.00","318900.00"
"45167.00","319000.00"
"31937.00","319200.00"
"64171.00","319300.00"
"30574.00","319400.00"
"76709.00","319500.00"
"65515.00","319600.00"
"38427.00","319700.00"
"76832.00","319800.00"
"48993.00","319900.00"
"30965.00","320000.00"
"49674.00","320100.00"
"61868.00","320200.00"
"42065.00","320300.00"
"39041.00","320400.00"
"56063.00","320500.00"
"31289.00","320600.00"
"46681.00","320700.00"
"34799.00","320800.00"
"42254.00","320900.00"
"50393.00","321100.00"
"36587.00","321200.00"
"69712.00","321300.00"
"28417.00","321400.00"
"41812.00","321500.00"
"32946.00","321600.00"
"59356.00","321700.00"
"50052.00","321800.00"
"57415.00","321900.00"
"56233.00","322000.00"
"17896.00","322200.00"
"57657.00","322300.00"
"63570.00","322500.00"
"33824.00","322600.00"
"49087.00","322700.00"
"33268.00","322800.00"
"32028.00","322900.00"
"38021.00","323000.00"
"33892.00","323100.00"
"68419.00","323300.00"
"50490.00","323500.00"
"67612.00","323700.00"
"27075.00","323800.00"
"33995.00","324000.00"
"28903.00","324200.00"
"41083.00","324300.00"
"31534.00","324400.00"
"69326.00","324600.00"
"39954.00","324700.00"
"65249.00","324800.00"
"8198.00","325000.00"
"48988.00","325200.00"
"48098.00","325400.00"
"62871.00","325500.00"
"53774.00","325600.00"
"46547.00","325700.00"
"57653.00","325800.00"
"55368.00","325900.00"
"57051.00","326000.00"
"47986.00","326100.00"
"58521.00","326300.00"
"42432.00","326500.00"
"54306.00","326600.00"
"41451.00","326700.00"
"42283.00","326800.00"
"57912.00","327100.00"
"15882.00","327300.00"
"50822.00","327500.00"
"58596.00","327600.00"
"37318.00","327700.00"
"53247.00","327800.00"
"75604.00","327900.00"
"72861.00","328000.00"
"59632.00","328100.00"
"68099.00","328200.00"
"41218.00","328500.00"
"18365.00","328600.00"
"75696.00","328700.00"
"26781.00","328800.00"
"21435.00","328900.00"
"67962.00","329100.00"
"50299.00","329200.00"
"59547.00","329300.00"
"48500.00","329400.00"
"55519.00","329500.00"
"28711.00","329600.00"
"69830.00","329700.00"
"50357.00","329800.00"
"35870.00","330000.00"
"49013.00","330100.00"
"58382.00","330200.00"
"33700.00","330300.00"
"56716.00","330400.00"
"63716.00","330500.00"
"79160.00","330600.00"
"56732.00","330700.00"
"54949.00","330800.00"
"46920.00","330900.00"
"42434.00","331000.00"
"61896.00","331100.00"
"55658.00","331200.00"
"32150.00","331300.00"
"66053.00","331400.00"
"63617.00","331500.00"
"50662.00","331600.00"
"87604.00","331800.00"
"52690.00","331900.00"
"63702.00","332000.00"
"68492.00","332200.00"
"57950.00","332300.00"
"41591.00","332400.00"
"20745.00","332500.00"
"41727.00","332600.00"
"66766.00","332700.00"
"52894.00","332800.00"
"68039.00","332900.00"
"51674.00","333000.00"
"64044.00","333100.00"
"13157.00","333300.00"
"66478.00","333400.00"
"45982.00","333500.00"
"79187.00","333600.00"
"35745.00","333700.00"
"63021.00","333800.00"
"45690.00","333900.00"
"52101.00","334000.00"
"44191.00","334100.00"
"70778.00","334300.00"
"48906.00","334400.00"
"69322.00","334500.00"
"72392.00","334600.00"
"35234.00","334700.00"
"77499.00","334800.00"
"38273.00","334900.00"
"32895.00","335000.00"
"50887.00","335100.00"
"49671.00","335200.00"
"31653.00","335300.00"
"30990.00","335400.00"
"36745.00","335500.00"
"53989.00","335600.00"
"28406.00","335700.00"
"40598.00","335900.00"
"54440.00","336000.00"
"67785.00","336100.00"
"37635.00","336200.00"
"44250.00","336400.00"
"72494.00","336500.00"
"76245.00","336600.00"
"50562.00","336700.00"
"17652.00","336800.00"
"49355.00","336900.00"
"34238.00","337000.00"
"73141.00","337100.00"
"34883.00","337200.00"
"54570.00","337300.00"
"65901.00","337400.00"
"22794.00","337500.00"
"69021.00","337600.00"
"45116.00","337800.00"
"58518.00","337900.00"
"55798.00","338200.00"
"69223.00","338400.00"
"60794.00","338500.00"
"50114.00","338600.00"
"56932.00","338700.00"
"42667.00","338800.00"
"29440.00","338900.00"
"62247.00","339000.00"
"40560.00","339100.00"
"58150.00","339200.00"
"53674.00","339300.00"
"32024.00","339400.00"
"57765.00","339500.00"
"57833.00","339600.00"
"41818.00","339700.00"
"58096.00","339800.00"
"19354.00","340000.00"
"50102.00","340100.00"
"63088.00","340300.00"
"50434.00","340400.00"
"56159.00","340500.00"
"61960.00","340600.00"
"44828.00","340700.00"
"32308.00","340800.00"
"38062.00","340900.00"
"34118.00","341100.00"
"61599.00","341200.00"
"56431.00","341300.00"
"49286.00","341400.00"
"66004.00","341500.00"
"72634.00","341600.00"
"29430.00","341700.00"
"54510.00","341800.00"
"63590.00","341900.00"
"38141.00","342000.00"
"38462.00","342200.00"
"84721.00","342300.00"
"40129.00","342400.00"
"55335.00","342600.00"
"54536.00","342700.00"
"67395.00","342800.00"
"30642.00","342900.00"
"57654.00","343000.00"
"45673.00","343100.00"
"54721.00","343300.00"
"34208.00","343400.00"
"49042.00","343500.00"
"81550.00","343700.00"
"48800.00","343900.00"
"61572.00","344000.00"
"57204.00","344100.00"
"36611.00","344200.00"
"46687.00","344300.00"
"38426.00","344400.00"
"41692.00","344500.00"
"51765.00","344600.00"
"57881.00","344700.00"
"60918.00","344800.00"
"76016.00","344900.00"
"33469.00","345000.00"
"59919.00","345100.00"
"72758.00","345200.00"
"69909.00","345300.00"
"47024.00","345400.00"
"55771.00","345500.00"
"29180.00","345600.00"
"48056.00","345700.00"
"39620.00","345800.00"
"69238.00","345900.00"
"50594.00","346000.00"
"40403.00","346100.00"
"29571.00","346200.00"
"71273.00","346300.00"
"54011.00","346400.00"
"39875.00","346500.00"
"31078.00","346700.00"
"49083.00","346800.00"
"47344.00","346900.00"
"35871.00","347100.00"
"86803.00","347300.00"
"52868.00","347600.00"
"42356.00","347700.00"
"30714.00","347800.00"
"68333.00","348000.00"
"32870.00","348100.00"
"46379.00","348200.00"
"57160.00","348300.00"
"75443.00","348400.00"
"38899.00","348500.00"
"39758.00","348600.00"
"58635.00","348700.00"
"31746.00","348800.00"
"77876.00","348900.00"
"60274.00","349000.00"
"75349.00","349100.00"
"61632.00","349200.00"
"32112.00","349300.00"
"65162.00","349400.00"
"87496.00","349500.00"
"42240.00","349600.00"
"65253.00","349900.00"
"6775.00","350000.00"
"56013.00","350200.00"
"65044.00","350400.00"
"63433.00","350500.00"
"70151.00","350600.00"
"59582.00","350700.00"
"30573.00","350800.00"
"42411.00","350900.00"
"42404.00","351000.00"
"37321.00","351100.00"
"74713.00","351200.00"
"80030.00","351300.00"
"53077.00","351400.00"
"52108.00","351500.00"
"57405.00","351600.00"
"75426.00","351700.00"
"47778.00","351800.00"
"34198.00","351900.00"
"53680.00","352000.00"
"41731.00","352100.00"
"36148.00","352200.00"
"46176.00","352300.00"
"66290.00","352400.00"
"35045.00","352500.00"
"44094.00","352600.00"
"53473.00","352700.00"
"42981.00","352800.00"
"56417.00","352900.00"
"52486.00","353000.00"
